track,code,officialRequirement,category,categoryTitle,week,lesson,teachingSection,teachingLevel,guidedPractice,independentPractice,assessmentEvidence,masteryEvidence,laboratoryEvidence,labId,semanticVersion,semanticTeachingVerdict,semanticTeachingSection,semanticAssessmentTask,requiredSubjectKnowledge,visualEvidence,integratedLessonTrack,sourceVersion
CETa,18.7,Describe how broadband signal RF and optical links are used,18,Optical Electronics,19,"Media, connectors, signal paths, and optical fundamentals","W19-CETA-v16.3 · Cameras, opto-isolators, and broadband optical links","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Compare twisted pair, coax, and fiber by signal mechanism, common application, major test method, and one handling concern. | Explain the difference between a common-anode and common-cathode seven-segment display and how segment drive polarity changes. | Compare photovoltaic cell, photodiode, phototransistor, and LDR by output behavior and a suitable application.","Build a media-and-opto fault table for four scenarios: intermittent crimp, wrong coax impedance, dirty fiber connector, and reversed LED/opto input. For each, state expected symptoms, the correct instrument/inspection method, and what evidence would prove the repair without claiming capabilities the instrument does not have.",Required semantic task SEM-18-19-065; required primary lesson gate; v16.3 integrated lesson checks; Week 19 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.",LAB-019,16.3.64,PASS,"Cameras, opto-isolators, and broadband optical links",SEM-18-19-065,Explain lens/sensor/readout/ADC digital image chain; Explain optocoupler emitter-detector galvanic isolation; Name control/power/feedback/I-O isolation applications; Check isolation/speed/transfer/creepage ratings; Compare optical-fiber and RF broadband link blocks,w19-media-opto,CETa,CETa semantic baseline v16.3
CETa,1.8,Explain RF transmitter and transmission hazards and precautions including MPE (maximum permissible exposure),1,Safety Precautions,1,The four quantities and the circuit they describe,W01-CETA-v16.3 · RF exposure and fiber-optic hazards,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","A 3.3 V source is applied to 1.5 kOhm. Calculate current, then state whether 1 mA or 10 mA is the more sensible mental estimate before calculating. | A resistor carries 20 mA with 5 V across it. Find resistance and power. Keep units through every step. | Sketch a source, resistor, return path, and reference node. Mark where a voltmeter connects and where an ammeter would have to be inserted.","A 9 V battery powers an LED branch modeled for this exercise as a 2.0 V LED drop plus a series resistor. Choose a resistor that produces approximately 10 mA, calculate resistor power, choose a sensible resistor power rating, and explain what changes if the resistor is accidentally one tenth the intended value.",Required semantic task SEM-1-01-004; required primary lesson gate; v16.3 integrated lesson checks; Week 1 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,RF exposure and fiber-optic hazards,SEM-1-01-004,"Name the factors that determine RF exposure/MPE; Follow boundaries/interlocks/site procedures rather than using a universal safe distance; Never look into an unknown/active fiber; Identify invisible IR and glass-shard hazards; Describe fiber scrap, capping, eye-protection and test-instrument controls",w01-dc-quantities,CETa,CETa semantic baseline v16.3
CETa,1.10.2,Describe MPE in RF Safety (OSHA and ANSI),1,Safety Precautions,1,The four quantities and the circuit they describe,W01-CETA-v16.3 · RF exposure and fiber-optic hazards,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","A 3.3 V source is applied to 1.5 kOhm. Calculate current, then state whether 1 mA or 10 mA is the more sensible mental estimate before calculating. | A resistor carries 20 mA with 5 V across it. Find resistance and power. Keep units through every step. | Sketch a source, resistor, return path, and reference node. Mark where a voltmeter connects and where an ammeter would have to be inserted.","A 9 V battery powers an LED branch modeled for this exercise as a 2.0 V LED drop plus a series resistor. Choose a resistor that produces approximately 10 mA, calculate resistor power, choose a sensible resistor power rating, and explain what changes if the resistor is accidentally one tenth the intended value.",Required semantic task SEM-1-01-004; required primary lesson gate; v16.3 integrated lesson checks; Week 1 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,RF exposure and fiber-optic hazards,SEM-1-01-004,"Name the factors that determine RF exposure/MPE; Follow boundaries/interlocks/site procedures rather than using a universal safe distance; Never look into an unknown/active fiber; Identify invisible IR and glass-shard hazards; Describe fiber scrap, capping, eye-protection and test-instrument controls",w01-dc-quantities,CETa,CETa semantic baseline v16.3
CETa,8.9,Explain ESR (Equivalent Series Resistance) capacitance measurement equipment,8,Test Equipment and Measurements,3,What each instrument measures and how the controls map to quantities,"W03-CETA-v16.3 · Signal generators, frequency counters, RCL substitution, and ESR meters","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","Describe the safe connection and meter mode for measuring 5 V rail voltage, 20 mA branch current, and a resistor value. | A 1 kHz square wave will not stabilize on the scope. Name the trigger source, level, and slope choices you would inspect before blaming the circuit. | Choose between DMM, scope, signal generator, frequency counter, logic probe, and spectrum analyzer for six questions: DC rail, 2 ns glitch, controlled sine stimulus, exact repetitive frequency, static digital level, unexpected RF spur.","A sensor board has correct 5 V input but a periodic reset every 200 ms. Design an instrument plan using a DMM and oscilloscope. State exactly what each instrument should observe, where the reference connects, what time scale/trigger strategy you would start with, and what evidence would distinguish a supply dip from a purely firmware reset.",Required semantic task SEM-8-03-034; required primary lesson gate; v16.3 integrated lesson checks; Week 3 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Signal generators, frequency counters, RCL substitution, and ESR meters",SEM-8-03-034,Explain generator stimulus settings; Explain counter timebase/gate/trigger/bandwidth limits; Explain controlled RCL substitution purpose; Explain ESR as loss/resistance indicator; Recognize in-circuit parallel-path/rating limitations,w03-instrument-connections,CETa,CETa semantic baseline v16.3
CETa,9.7,Explain how graphs are used to demonstrate electronics functions,9,Mathematics and Formulas,4,Waveform language and energy-storage behavior,W04-CETA-v16.3 · Decibels and graphs as engineering representations,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","For R=1 kOhm and C=10 uF, calculate tau and the approximate time to settle near final value using 5 tau. | A 2 Vpp sine wave centered at 1 V is displayed. State Vpk, maximum voltage, minimum voltage, and what additional information is needed before claiming RMS. | Explain what happens to relay-coil voltage when current is interrupted with and without a flyback diode.",A reset circuit uses a 47 kOhm resistor and 10 uF capacitor. Estimate its time constant and discuss why using '5 tau' as an exact digital reset delay can be misleading. Then sketch the expected capacitor-voltage shape and identify how a leaky capacitor or low-impedance input would change it.,Required semantic task SEM-9-04-040; required primary lesson gate; v16.3 integrated lesson checks; Week 4 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,Decibels and graphs as engineering representations,SEM-9-04-040,Use 10log for power ratio; Use 20log voltage ratio only with proper impedance condition; Recognize approximate ±3/10 dB power relationships; Explain dBm reference concept; Label graph axes/units/scale/reference/conditions,w04-rc-rl-response,CETa,CETa semantic baseline v16.3
CETa,19.1,Explain basic wave propagation and its importance to wireless communications,19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Wave propagation, fields, polarization, and wavelength","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-066; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Wave propagation, fields, polarization, and wavelength",SEM-19-20-066,Explain propagating E/H field concept; Distinguish electrostatic field from radiated RF context; Define polarization; Use λ=c/f; Name reflection/diffraction/absorption/multipath effects,w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.2,Describe the basic theory of how antennas work,19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Antennas, feedlines, impedance matching, SWR/VSWR, and feedline types","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-067; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Antennas, feedlines, impedance matching, SWR/VSWR, and feedline types",SEM-19-20-067,"List actual feedline/transmission-line types; Explain characteristic impedance is geometry/material property, not DC resistance; Explain antenna guided-to-radiated conversion; Explain mismatch/reflection/SWR/VSWR concept; Name common mismatch causes and dummy-load diagnostic role",w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.2.1,List the types of transmission lines (feedline) used between antennas and RF equipment,19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Antennas, feedlines, impedance matching, SWR/VSWR, and feedline types","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-067; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Antennas, feedlines, impedance matching, SWR/VSWR, and feedline types",SEM-19-20-067,"List actual feedline/transmission-line types; Explain characteristic impedance is geometry/material property, not DC resistance; Explain antenna guided-to-radiated conversion; Explain mismatch/reflection/SWR/VSWR concept; Name common mismatch causes and dummy-load diagnostic role",w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.3,"Define polarization, electromagnetic and electro-static fields and their relationships to each other",19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Wave propagation, fields, polarization, and wavelength","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-066; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Wave propagation, fields, polarization, and wavelength",SEM-19-20-066,Explain propagating E/H field concept; Distinguish electrostatic field from radiated RF context; Define polarization; Use λ=c/f; Name reflection/diffraction/absorption/multipath effects,w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.4,"Differentiate between the signals/signaling of AM, FM radio/TV, LMR including CDMA, GSM, LTE, 5G (i.e., modulation)",19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Modulation, communications receivers, and radio usage","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-068; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Modulation, communications receivers, and radio usage",SEM-19-20-068,Differentiate amplitude/frequency/digital modulation concepts; Avoid mislabeling CDMA/GSM/LTE/5G as identical modulation types; Differentiate two-way communications radio and broadcast receiver use; Identify receiver RF/mixer-LO/IF/baseband/demod-output blocks; Use block-level signal tracing,w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.5,Differentiate usage of communications radios and commercial broadcast receivers,19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Modulation, communications receivers, and radio usage","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-068; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Modulation, communications receivers, and radio usage",SEM-19-20-068,Differentiate amplitude/frequency/digital modulation concepts; Avoid mislabeling CDMA/GSM/LTE/5G as identical modulation types; Differentiate two-way communications radio and broadcast receiver use; Identify receiver RF/mixer-LO/IF/baseband/demod-output blocks; Use block-level signal tracing,w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.6,Describe the major radio receiver circuitry sections,19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Modulation, communications receivers, and radio usage","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-068; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Modulation, communications receivers, and radio usage",SEM-19-20-068,Differentiate amplitude/frequency/digital modulation concepts; Avoid mislabeling CDMA/GSM/LTE/5G as identical modulation types; Differentiate two-way communications radio and broadcast receiver use; Identify receiver RF/mixer-LO/IF/baseband/demod-output blocks; Use block-level signal tracing,w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.7,List common frequency bands (spectrum),19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks",W20-CETA-v16.3 · Spectrum bands and radio tuning/alignment,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-069; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,Spectrum bands and radio tuning/alignment,SEM-19-20-069,Recognize common spectrum band names/order; Use current allocation/service documentation for exact bands; Explain resonant/synthesized tuning concept; Explain PLL-based modern tuning role; Require service procedure/test signal/target before alignment,w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.8,Explain radio circuit tuning and adjustments,19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks",W20-CETA-v16.3 · Spectrum bands and radio tuning/alignment,"v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-069; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,Spectrum bands and radio tuning/alignment,SEM-19-20-069,Recognize common spectrum band names/order; Use current allocation/service documentation for exact bands; Explain resonant/synthesized tuning concept; Explain PLL-based modern tuning role; Require service procedure/test signal/target before alignment,w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.9,Explain Standing Wave Ratios (SWR) and measuring voltage standing wave ratios (VSWR),19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Antennas, feedlines, impedance matching, SWR/VSWR, and feedline types","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-067; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Antennas, feedlines, impedance matching, SWR/VSWR, and feedline types",SEM-19-20-067,"List actual feedline/transmission-line types; Explain characteristic impedance is geometry/material property, not DC resistance; Explain antenna guided-to-radiated conversion; Explain mismatch/reflection/SWR/VSWR concept; Name common mismatch causes and dummy-load diagnostic role",w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.10,Explain the relationships between frequency and wavelength,19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Wave propagation, fields, polarization, and wavelength","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-066; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Wave propagation, fields, polarization, and wavelength",SEM-19-20-066,Explain propagating E/H field concept; Distinguish electrostatic field from radiated RF context; Define polarization; Use λ=c/f; Name reflection/diffraction/absorption/multipath effects,w20-rf-system,CETa,CETa semantic baseline v16.3
CETa,19.11,Explain the importance of impedance matching; list causes of mismatches,19,Radio (RF) Communications Technology,20,"RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-v16.3 · Antennas, feedlines, impedance matching, SWR/VSWR, and feedline types","v16.3 integrated lesson: subject-specific technical instruction, instructional visual, worked examples, guided practice, changed independent scenario, knowledge checks, and required semantic evidence.","List and distinguish coax, twin-lead/ladder line, waveguide, and microstrip/stripline. | A 50 ohm system is connected to a badly mismatched antenna. Explain qualitatively what reflection and VSWR mean and how a dummy load helps isolate the fault. | Draw a generic superheterodyne-style receiver chain and identify where tuning, frequency conversion, filtering, and demodulation occur.","Analyze one low-power or receive-only RF/telecom example without transmitting unsafely. Choose a frequency, calculate wavelength, identify antenna/feedline type and characteristic impedance, sketch the transmitter/channel/receiver blocks or receive-only path, and describe what a spectrum analyzer would show for carrier/bandwidth/noise. Include regulatory/exposure boundaries and do not claim authorization to transmit.",Required semantic task SEM-19-20-067; required primary lesson gate; v16.3 integrated lesson checks; Week 20 mastery/teach-back.,Correct auto-graded lesson checks where applicable; topic-specific constructed-response/performance evidence; changed-context practice; weekly cumulative mastery; physical evidence when required.,"LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.",LAB-020,16.3.64,PASS,"Antennas, feedlines, impedance matching, SWR/VSWR, and feedline types",SEM-19-20-067,"List actual feedline/transmission-line types; Explain characteristic impedance is geometry/material property, not DC resistance; Explain antenna guided-to-radiated conversion; Explain mismatch/reflection/SWR/VSWR concept; Name common mismatch causes and dummy-load diagnostic role",w20-rf-system,CETa,CETa semantic baseline v16.3
