"track","code","officialRequirement","category","categoryTitle","week","lesson","teachingSection","teachingLevel","guidedPractice","independentPractice","assessmentEvidence","masteryEvidence","laboratoryEvidence","labId"
"Career","C4.1","Identify acceptable and defective solder joints and explain likely causes of cold joints, bridges, insufficient wetting, and lifted pads.","C4","Assembly, Soldering, Rework & Harnesses","12","Make physical changes traceable with Git and lab records","W12-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C4.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C4.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C4.1; in-lesson knowledge check; Week 12 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-012: Safety/ESD setup, defect inspection table, process record, before/after image or virtual analysis, electrical verification, and Git commit/reference. Physical proficiency is credited only on the physical route.","LAB-012"
"Career","C4.2","Plan a safe through-hole or basic SMT rework sequence that minimizes heat, mechanical stress, and ESD exposure.","C4","Assembly, Soldering, Rework & Harnesses","12","Make physical changes traceable with Git and lab records","W12-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C4.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C4.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C4.2; in-lesson knowledge check; Week 12 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-012: Safety/ESD setup, defect inspection table, process record, before/after image or virtual analysis, electrical verification, and Git commit/reference. Physical proficiency is credited only on the physical route.","LAB-012"
"Career","C4.5","Document rework with before/after evidence, component orientation, and verification measurements.","C4","Assembly, Soldering, Rework & Harnesses","12","Make physical changes traceable with Git and lab records","W12-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C4.5 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C4.5 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C4.5; in-lesson knowledge check; Week 12 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-012: Safety/ESD setup, defect inspection table, process record, before/after image or virtual analysis, electrical verification, and Git commit/reference. Physical proficiency is credited only on the physical route.","LAB-012"
"Career","C4.6","Explain when a damaged pad, trace, connector, or harness should be repaired, replaced, or escalated rather than improvised.","C4","Assembly, Soldering, Rework & Harnesses","12","Make physical changes traceable with Git and lab records","W12-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C4.6 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C4.6 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C4.6; in-lesson knowledge check; Week 12 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-012: Safety/ESD setup, defect inspection table, process record, before/after image or virtual analysis, electrical verification, and Git commit/reference. Physical proficiency is credited only on the physical route.","LAB-012"
"Career","C12.1","Use Git commits and branches to preserve meaningful firmware/test-script history and make changes reviewable.","C12","Engineering Workflow & Documentation","12","Make physical changes traceable with Git and lab records","W12-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C12.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C12.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C12.1; in-lesson knowledge check; Week 12 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-012: Safety/ESD setup, defect inspection table, process record, before/after image or virtual analysis, electrical verification, and Git commit/reference. Physical proficiency is credited only on the physical route.","LAB-012"
"Career","C12.6","Keep filenames, versions, units, screenshots, code, schematics, and evidence organized so a future reviewer can reconstruct the work.","C12","Engineering Workflow & Documentation","12","Make physical changes traceable with Git and lab records","W12-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C12.6 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C12.6 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C12.6; in-lesson knowledge check; Week 12 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-012: Safety/ESD setup, defect inspection table, process record, before/after image or virtual analysis, electrical verification, and Git commit/reference. Physical proficiency is credited only on the physical route.","LAB-012"
"CETa","6.1","Describe common electrical/electronic symbols","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.1; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.2","Explain block diagrams use for troubleshooting and maintenance of electronics products","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.2; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.3","Explain the differences between wiring diagrams, schematics and block diagrams","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.3 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.3 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.3; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.4","Describe the purpose and use of test points and indicate their likely placement on schematics","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.4 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.4 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.4; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.5","Point out common drafting principles used for electronic and electrical drawings","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.5 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.5 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.5; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.6","Explain methods used for signal tracing","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.6 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.6 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.6; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.7","Describe basic building and house wiring concepts and explain why technicians need to be familiar with them","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.7 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.7 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.7; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.8","Explain use of schematics to locate component and wiring failures in electronics products","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.8 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.8 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.8; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.9","Explain the methods of using flow diagrams/charts","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.9 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.9 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.9; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","6.10","Describe basic wiring concepts for I.C. types and pinouts","6","Block Diagrams - Schematics - Wiring Diagrams","13","Read diagram types and turn symbols into behavior","W13-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 6.10 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 6.10 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:6.10; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C2.1","Read a schematic by following power rails, grounds, signal flow, reference designators, and functional blocks.","C2","Schematics, Datasheets & Design Intent","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C2.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C2.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C2.1; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C2.2","Use a component datasheet to identify pinout, absolute maximum ratings, recommended operating conditions, and key electrical characteristics.","C2","Schematics, Datasheets & Design Intent","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C2.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C2.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C2.2; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C2.3","Distinguish a schematic, wiring diagram, block diagram, layout/PCB view, and timing diagram and choose the right artifact for a troubleshooting task.","C2","Schematics, Datasheets & Design Intent","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C2.3 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C2.3 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C2.3; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C2.4","Trace a signal or power path from connector to load and identify useful test points before probing.","C2","Schematics, Datasheets & Design Intent","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C2.4 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C2.4 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C2.4; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C2.6","Explain design intent from a schematic well enough to predict expected node voltages or signal behavior before measuring.","C2","Schematics, Datasheets & Design Intent","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C2.6 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C2.6 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C2.6; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C5.1","Reproduce a fault reliably and define the observed symptom before attempting a fix.","C5","Troubleshooting & Root Cause","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C5.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C5.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C5.1; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C5.2","Form a testable hypothesis from expected versus actual behavior and choose the next measurement that best separates competing causes.","C5","Troubleshooting & Root Cause","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C5.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C5.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C5.2; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C5.3","Use divide-and-conquer, known-good substitution, signal tracing, or rail-by-rail checks appropriately without changing multiple variables at once.","C5","Troubleshooting & Root Cause","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C5.3 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C5.3 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C5.3; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C5.4","Distinguish root cause from symptom and verify that a repair removes the cause without creating a new failure.","C5","Troubleshooting & Root Cause","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C5.4 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C5.4 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C5.4; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"Career","C5.6","Write a concise failure report containing symptom, setup, evidence, root cause, corrective action, and verification.","C5","Troubleshooting & Root Cause","13","Troubleshoot with competing hypotheses and high-information tests","W13-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C5.6 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C5.6 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C5.6; in-lesson knowledge check; Week 13 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-013: Annotated schematic/block diagram, datasheet condition table, symptom statement, hypothesis log, measurements, root cause, corrective action, and verification. Physical proficiency is credited only on the physical route.","LAB-013"
"CETa","15.1","Describe the major sections of a computer","15","Computer Electronics","14","Computer blocks, representation, memory, and the build path","W14-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 15.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 15.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:15.1; in-lesson knowledge check; Week 14 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.","LAB-014"
"CETa","15.2","Differentiate how the computer block diagram and flow charts are utilized","15","Computer Electronics","14","Computer blocks, representation, memory, and the build path","W14-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 15.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 15.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:15.2; in-lesson knowledge check; Week 14 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.","LAB-014"
"CETa","15.3","Describe the major blocks contained in a microprocessor chip and describe the purpose of each block","15","Computer Electronics","14","Computer blocks, representation, memory, and the build path","W14-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 15.3 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 15.3 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:15.3; in-lesson knowledge check; Week 14 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.","LAB-014"
"CETa","15.4","Describe different types of computer memory and how storage is accomplished","15","Computer Electronics","14","Computer blocks, representation, memory, and the build path","W14-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 15.4 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 15.4 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:15.4; in-lesson knowledge check; Week 14 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.","LAB-014"
"CETa","15.5","Explain programmable logic controls (PLCs) and list usages","15","Computer Electronics","14","Computer blocks, representation, memory, and the build path","W14-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 15.5 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 15.5 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:15.5; in-lesson knowledge check; Week 14 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.","LAB-014"
"CETa","15.6","Describe basic programming concepts","15","Computer Electronics","14","Computer blocks, representation, memory, and the build path","W14-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 15.6 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 15.6 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:15.6; in-lesson knowledge check; Week 14 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.","LAB-014"
"CETa","15.9","Explain the reasons for using interface devices/chips/cards and name common types","15","Computer Electronics","14","Computer blocks, representation, memory, and the build path","W14-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 15.9 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 15.9 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:15.9; in-lesson knowledge check; Week 14 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.","LAB-014"
"Career","C6.1","Write and explain C expressions using integer types, operators, precedence, conditionals, and loops.","C6","C Programming Fundamentals","14","Write and debug small C programs methodically","W14-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C6.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C6.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C6.1; in-lesson knowledge check; Week 14 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-014: Architecture sketch, source, build command/output, tests, defect log, corrected result, and commit identifier. Physical proficiency is credited only on the physical route.","LAB-014"
